[   18390ms] [WARNING] AG Grid: warning #29 tried to call sizeColumnsToFit() but the grid is coming back with zero width, maybe the grid is not visible yet on the screen? 
See https://www.ag-grid.com/javascript-data-grid/errors/29?_version_=34.2.0 @ http://127.0.0.1:8001/_nicegui/3.12.1/esm/3bacee81d94ad4f90becff832b897bfb/index.js:0
[  766819ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  775689ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  786259ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  794290ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  804246ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  814939ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  825894ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  834009ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  845599ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  856798ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  864392ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  872283ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=e3f8a601-4dec-4cae-b68c-0b3d3d4b3899&next_message_id=273&implicit_handshake=true&document_id=21537ddd-ce16-4f3d-b287-be85dc89742a&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[  880493ms] [LOG] reloading because implicit handshake failed for clientId e3f8a601-4dec-4cae-b68c-0b3d3d4b3899 @ http://127.0.0.1:8001/_nicegui/3.12.1/static/nicegui.js:467
[  890859ms] [WARNING] AG Grid: warning #29 tried to call sizeColumnsToFit() but the grid is coming back with zero width, maybe the grid is not visible yet on the screen? 
See https://www.ag-grid.com/javascript-data-grid/errors/29?_version_=34.2.0 @ http://127.0.0.1:8001/_nicegui/3.12.1/esm/3bacee81d94ad4f90becff832b897bfb/index.js:0
[ 1016228ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1019860ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1024642ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1031672ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1038725ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1045788ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1052848ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1059885ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1066942ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1073983ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1081042ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1088088ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1095104ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1102197ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1109287ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1116345ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1123417ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1130445ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1137479ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1144566ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1151689ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1158781ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1165918ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1173112ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1180226ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1187483ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1195138ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1202596ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1210160ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1218250ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1227796ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1238411ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
[ 1249383ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:8001/_nicegui_ws/socket.io/?client_id=cf951c13-9cf9-4c03-8d6b-5142f7627598&next_message_id=104&implicit_handshake=true&document_id=d6a9cac2-5c52-4949-8a79-cab19a128662&tab_id=5edbd975-0575-4c38-a670-fe9572e29366&old_tab_id=null&EIO=4&transport=websocket' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8001/_nicegui/3.12.1/static/socket.io.min.js:5
